order_id,seller_id,buyer_id,order_ts,category,item_price,shipping_fee,payment_method,buyer_country,order_status
O013439,S01114,B06164,2026-06-17 18:25:31,cards_collectibles,1140.42,20.46,card,US,completed
O013440,S01558,B06669,2026-06-17 18:25:34,fashion_vintage,24.33,4.64,card,US,completed
O013441,S01370,B09736,2026-06-17 18:29:05,fashion_vintage,33.57,10.64,wallet,US,completed
O013442,S00240,B01166,2026-06-17 18:30:52,fashion_vintage,35.15,5.06,bank,US,completed
O013443,S01420,B14485,2026-06-17 18:31:36,fashion_vintage,51.47,10.17,card,US,completed
O013444,S00988,B07783,2026-06-17 18:31:51,cards_collectibles,1398.31,20.2,card,FR,completed
O013445,S00079,B14436,2026-06-17 18:35:37,fashion_vintage,19.23,8.58,wallet,US,completed
O013446,S00790,B05918,2026-06-17 18:36:22,fashion_vintage,36.86,11.95,card,US,completed
O013447,S01265,B01920,2026-06-17 18:37:43,fashion_vintage,23.96,5.48,wallet,CA,completed
O013448,S00855,B06473,2026-06-17 18:38:08,sneakers_streetwear,299.77,9.98,card,US,completed
O013449,S00342,B01563,2026-06-17 18:40:03,electronics,183.77,7.31,card,GB,completed
O013450,S00192,B08695,2026-06-17 18:40:38,electronics,681.02,13.65,card,US,completed
O013451,S00192,B05335,2026-06-17 18:41:58,electronics,413.88,9.94,card,US,completed
O013452,S00209,B00205,2026-06-17 18:42:09,electronics,382.74,12.78,card,US,completed
O013453,S01866,B03208,2026-06-17 18:45:49,fashion_vintage,29.41,8.09,card,CA,completed
O013454,S01341,B03372,2026-06-17 18:46:07,fashion_vintage,43.45,4.59,card,US,completed
O013455,S01719,B01920,2026-06-17 18:46:37,fashion_vintage,35.36,7.21,card,US,completed
O013456,S00710,B06060,2026-06-17 18:46:48,fashion_vintage,22.39,12.03,card,US,completed
O013457,S00834,B05759,2026-06-17 18:48:44,fashion_vintage,26.55,10.49,wallet,US,completed
O013458,S01760,B06780,2026-06-17 18:48:46,fashion_vintage,22.55,5.73,wallet,US,completed
O013459,S01411,B00628,2026-06-17 18:48:58,sneakers_streetwear,103.24,10.15,wallet,US,completed
O013460,S01625,B06211,2026-06-17 18:49:28,watches_jewelry_luxury,1971.22,29.65,card,US,completed
O013461,S01347,B07130,2026-06-17 18:49:31,sneakers_streetwear,119.23,5.62,card,DE,completed
O013462,S00121,B08331,2026-06-17 18:50:14,fashion_vintage,1727.69,24.57,card,US,completed
O013463,S01411,B13861,2026-06-17 18:50:40,sneakers_streetwear,175.93,12.47,card,US,completed
O013464,S00529,B10188,2026-06-17 18:51:17,cards_collectibles,844.49,15.81,card,US,completed
O013465,S01799,B06124,2026-06-17 18:55:46,sneakers_streetwear,135.25,5.57,card,US,completed
O013466,S01953,B07521,2026-06-17 18:57:46,electronics,295.93,10.68,card,US,completed
O013467,S01769,B13977,2026-06-17 18:58:36,sneakers_streetwear,162.85,10.13,card,US,completed
O013468,S01074,B13299,2026-06-17 19:00:32,electronics,540.36,13.62,card,DE,completed
O013469,S00228,B14382,2026-06-17 19:03:39,cards_collectibles,92.42,11.78,bank,US,completed
O013470,S01363,B12976,2026-06-17 19:04:04,watches_jewelry_luxury,3883.74,50.47,wallet,US,completed
O013471,S01366,B13563,2026-06-17 19:05:29,fashion_vintage,20.11,11.61,card,US,completed
O013472,S00081,B00215,2026-06-17 19:05:51,sneakers_streetwear,364.91,10.01,bank,US,completed
O013473,S01999,B00655,2026-06-17 19:09:50,fashion_vintage,21.42,10.27,card,GB,completed
O013474,S00414,B14443,2026-06-17 19:10:46,cards_collectibles,77.21,12.61,wallet,CA,completed
O013475,S00211,B03183,2026-06-17 19:10:54,fashion_vintage,17.88,11.94,card,DE,completed
O013476,S00114,B13971,2026-06-17 19:11:28,fashion_vintage,20.9,9.82,card,FR,completed
O013477,S00962,B06669,2026-06-17 19:13:01,watches_jewelry_luxury,1125.66,15.63,card,US,completed
O013478,S01962,B10103,2026-06-17 19:14:01,cards_collectibles,188.5,10.7,card,US,completed
O013479,S00826,B02218,2026-06-17 19:14:36,fashion_vintage,31.06,11.77,card,CA,completed
O013480,S00857,B03606,2026-06-17 19:18:50,electronics,229.73,13.9,card,US,completed
O013481,S00855,B11589,2026-06-17 19:18:55,sneakers_streetwear,205.44,8.82,wallet,US,completed
O013482,S00206,B11264,2026-06-17 19:19:30,electronics,175.27,13.41,card,US,completed
O013483,S01298,B09267,2026-06-17 19:20:02,electronics,213.14,12.17,card,AU,completed
O013484,S00846,B11829,2026-06-17 19:20:10,fashion_vintage,25.32,5.64,wallet,US,completed
O013485,S01545,B01414,2026-06-17 19:20:51,fashion_vintage,29.9,5.39,wallet,US,completed
O013485,S01545,B01414,2026-06-17 19:20:51,fashion_vintage,29.9,5.39,wallet,US,completed
O013486,S01387,B08711,2026-06-17 19:21:53,sneakers_streetwear,84.02,7.14,card,US,completed
O013487,S01929,B03456,2026-06-17 19:22:22,fashion_vintage,23.91,8.99,card,US,completed
O013488,S01775,B00168,2026-06-17 19:23:05,fashion_vintage,34.84,10.93,card,US,refunded
O013489,S00556,B08478,2026-06-17 19:23:38,sneakers_streetwear,262.7,9.99,card,US,completed
O013490,S01800,B10303,2026-06-17 19:24:00,fashion_vintage,19.45,10.3,card,US,completed
O013491,S01264,B08086,2026-06-17 19:25:44,fashion_vintage,19.74,5.12,card,US,completed
O013492,S00114,B02827,2026-06-17 19:25:54,fashion_vintage,16.27,8.68,wallet,FR,completed
O013493,S00840,B11726,2026-06-17 19:27:03,fashion_vintage,1182.84,19.73,wallet,US,completed
O013494,S00555,B08944,2026-06-17 19:27:26,electronics,340.16,8.9,card,GB,completed
O013495,S00855,B03498,2026-06-17 19:28:15,sneakers_streetwear,235.6,13.96,card,US,completed
O013496,S00882,B06659,2026-06-17 19:28:21,fashion_vintage,21.01,7.12,card,US,completed
O013497,S01911,B09481,2026-06-17 19:29:04,fashion_vintage,28.59,9.53,card,CA,completed
O013498,S00455,B06669,2026-06-17 19:31:24,fashion_vintage,40.68,9.71,card,FR,completed
O013499,S00968,B03555,2026-06-17 19:31:50,electronics,479.1,9.19,wallet,US,cancelled
O013500,S00992,B00205,2026-06-17 19:32:49,fashion_vintage,16.64,11.99,wallet,US,completed
O013501,S01533,B13091,2026-06-17 19:33:09,sneakers_streetwear,81.34,12.26,card,US,completed
O013502,S00081,B14468,2026-06-17 19:35:34,sneakers_streetwear,201.46,12.8,card,US,completed
O013503,S00443,B14578,2026-06-17 19:37:03,fashion_vintage,30.9,10.62,card,US,cancelled
O013504,S01903,B02608,2026-06-17 19:38:24,fashion_vintage,18.35,8.32,card,CA,completed
O013505,S00830,B11033,2026-06-17 19:38:42,fashion_vintage,23.07,6.47,card,US,completed
O013506,S00965,B09759,2026-06-17 19:40:49,fashion_vintage,23.97,11.6,wallet,US,completed
O013507,S00548,B14417,2026-06-17 19:40:51,cards_collectibles,90.63,8.07,card,US,completed
O013508,S01612,B00167,2026-06-17 19:41:28,fashion_vintage,51.21,5.98,card,US,completed
O013509,S01876,B11698,2026-06-17 19:42:00,fashion_vintage,18.86,9.23,card,US,completed
O013510,S01845,B10291,2026-06-17 19:43:03,fashion_vintage,36.29,10.84,wallet,US,completed
O013511,S00519,B06347,2026-06-17 19:44:36,fashion_vintage,25.68,8.63,card,AU,completed
O013512,S01305,B03961,2026-06-17 19:45:12,fashion_vintage,17.57,4.71,card,US,completed
O013513,S01448,B06993,2026-06-17 19:45:20,fashion_vintage,18.41,11.84,card,US,completed
O013514,S01794,B10660,2026-06-17 19:47:18,sneakers_streetwear,270.41,13.44,wallet,US,completed
O013515,S01520,B03083,2026-06-17 19:47:23,fashion_vintage,35.68,9.6,card,US,completed
O013516,S01711,B03083,2026-06-17 19:48:16,fashion_vintage,36.1,8.49,card,US,completed
O013517,S01848,B01373,2026-06-17 19:49:38,sneakers_streetwear,212.42,9.07,card,US,completed
O013518,S01535,B11155,2026-06-17 19:50:41,sneakers_streetwear,136.74,9.66,wallet,US,completed
O013519,S00840,B07613,2026-06-17 19:52:42,fashion_vintage,16.14,8.38,wallet,US,completed
O013520,S01774,B08679,2026-06-17 19:53:14,sneakers_streetwear,122.65,6.21,card,US,completed
O013521,S00622,B14189,2026-06-17 19:56:24,electronics,253.29,12.85,card,DE,completed
O013522,S00415,B14124,2026-06-17 19:57:24,sneakers_streetwear,111.84,11.44,wallet,US,completed
O013523,S00331,B03195,2026-06-17 19:57:30,fashion_vintage,22.06,10.83,card,US,completed
O013524,S00840,B08814,06/17/2026 19:58,fashion_vintage,445.67,14.04,card,US,completed
O013525,S00417,B07394,2026-06-17 20:00:11,cards_collectibles,30.88,6.67,card,US,completed
O013526,S01297,B07645,2026-06-17 20:02:11,sneakers_streetwear,148.32,7.35,card,US,completed
O013527,S00978,B06555,2026-06-17 20:03:37,fashion_vintage,20.14,9.68,wallet,US,completed
O013528,S01309,B01600,2026-06-17 20:04:32,fashion_vintage,31.58,8.36,wallet,US,completed
O013529,S00294,B05563,2026-06-17 20:05:55,fashion_vintage,55.91,8.84,wallet,US,completed
O013530,S01050,B08526,2026-06-17 20:07:01,fashion_vintage,74.5,11.5,card,CA,completed
O013531,S01012,B10566,2026-06-17 20:08:05,sneakers_streetwear,369.15,13.1,card,US,completed
O013532,S01925,B06669,2026-06-17 20:09:00,cards_collectibles,306.98,9.69,card,US,completed
O013533,S01116,B10172,2026-06-17 20:09:06,fashion_vintage,19.06,8.43,wallet,US,completed
O013534,S00266,B00163,2026-06-17 20:14:42,sneakers_streetwear,151.61,12.88,card,US,completed
O013535,S00517,B03834,2026-06-17 20:15:18,sneakers_streetwear,139.85,8.97,card,GB,completed
O013536,S01085,B14364,2026-06-17 20:15:34,fashion_vintage,22.66,5.87,wallet,GB,completed
O013537,S01204,B10385,2026-06-17 20:18:00,sneakers_streetwear,103.61,8.04,wallet,US,completed
O013538,S01023,B12035,2026-06-17 20:19:34,fashion_vintage,1141.14,18.9,wallet,AU,completed
O013539,S00899,B14333,2026-06-17 20:19:57,cards_collectibles,112.13,7.38,wallet,CA,completed
O013540,S00323,B00630,2026-06-17 20:20:10,fashion_vintage,49.33,11.46,card,GB,completed
O013541,S00291,B11894,2026-06-17 20:20:19,electronics,207.96,14.05,wallet,US,completed
O013542,S01850,B00627,2026-06-17 20:21:21,sneakers_streetwear,150.03,9.71,card,US,completed
O013543,S01016,B09967,2026-06-17 20:22:14,fashion_vintage,42.05,5.01,card,US,completed
O013544,S00730,B07570,2026-06-17 20:24:34,fashion_vintage,77.16,6.27,card,GB,completed
O013545,S01012,B10715,2026-06-17 20:25:17,sneakers_streetwear,409.89,9.49,wallet,US,completed
O013546,S01541,B07683,2026-06-17 20:25:29,fashion_vintage,28.21,5.04,card,US,completed
O013547,S00556,B00756,2026-06-17 20:27:07,sneakers_streetwear,296.2,13.41,wallet,US,completed
O013548,S00386,B04833,2026-06-17 20:27:25,fashion_vintage,16.56,6.42,card,US,completed
O013549,S00019,B11853,2026-06-17 20:27:28,electronics,707.05,17.41,card,US,cancelled
O013550,S01400,B04191,2026-06-17 20:28:10,fashion_vintage,26.7,11.53,card,US,completed
O013551,S01664,B04930,2026-06-17 20:29:19,electronics,442.65,12.84,bank,US,completed
O013552,S01664,B09636,2026-06-17 20:29:43,electronics,279.86,7.61,card,US,completed
O013553,S00454,B09719,2026-06-17 20:29:47,sneakers_streetwear,112.86,6.27,wallet,US,completed
O013554,S01867,B12966,2026-06-17 20:30:42,fashion_vintage,55.29,12.42,wallet,US,completed
O013555,S00300,B01091,2026-06-17 20:33:29,fashion_vintage,19.78,7.23,card,US,completed
O013556,S00556,B11633,2026-06-17 20:35:56,sneakers_streetwear,307.33,11.89,wallet,US,completed
O013557,S01238,B07624,2026-06-17 20:37:42,fashion_vintage,18.82,7.42,card,DE,completed
O013558,S01242,B10890,2026-06-17 20:38:59,electronics,121.91,9.27,wallet,GB,completed
O013559,S00727,B10093,2026-06-17 20:39:03,fashion_vintage,49.73,6.33,card,US,completed
O013560,S01914,B10242,2026-06-17 20:39:29,watches_jewelry_luxury,566.82,17.03,card,US,completed
O013561,S00401,B00979,2026-06-17 20:39:34,fashion_vintage,33.06,8.31,card,US,completed
O013562,S01683,B03083,2026-06-17 20:40:50,fashion_vintage,27.56,5.31,wallet,US,completed
O013563,S00830,B01638,2026-06-17 20:42:36,fashion_vintage,15.87,6.24,card,US,completed
O013564,S00442,B13634,2026-06-17 20:42:41,fashion_vintage,79.75,11.3,card,FR,completed
O013565,S01872,B00752,2026-06-17 20:42:59,watches_jewelry_luxury,2034.88,30.95,card,DE,completed
O013566,S00061,B10960,2026-06-17 20:43:05,electronics,754.94,18.72,card,US,completed
O013567,S01246,B08622,2026-06-17 20:43:08,fashion_vintage,20.49,12.01,card,US,completed
O013568,S01439,B13217,2026-06-17 20:43:19,sneakers_streetwear,155.66,12.5,card,US,completed
O013569,S00840,B03376,2026-06-17 20:43:56,fashion_vintage,1989.45,26.93,card,US,completed
O013570,S01747,B02885,2026-06-17 20:45:11,sneakers_streetwear,147.67,9.26,card,US,completed
O013571,S01456,B05440,2026-06-17 20:45:22,cards_collectibles,334.73,7.44,card,US,completed
O013572,S00117,B02803,2026-06-17 20:46:11,electronics,1415.89,25.32,card,US,completed
O013573,S00637,B01476,2026-06-17 20:47:29,sneakers_streetwear,149.64,13.05,card,US,completed
O013574,S00298,B14000,2026-06-17 20:48:34,cards_collectibles,71.19,7.06,card,US,completed
O013575,S01600,B00755,2026-06-17 20:48:52,fashion_vintage,20.76,9.72,card,US,completed
O013576,S01051,B09002,2026-06-17 20:49:29,fashion_vintage,26.27,11.96,card,US,completed
O013577,S01400,B09901,2026-06-17 20:50:48,fashion_vintage,20.96,10.02,card,US,completed
O013578,S00987,B10108,2026-06-17 20:51:13,electronics,367.03,10.14,bank,AU,completed
O013579,S00412,B04551,2026-06-17 20:51:40,fashion_vintage,24.17,6.03,card,US,completed
O013580,S00445,B03640,2026-06-17 20:53:20,fashion_vintage,51.05,7.36,card,AU,completed
O013581,S01058,B10182,2026-06-17 20:54:28,sneakers_streetwear,106.24,12.9,card,US,refunded
O013582,S01572,B11908,2026-06-17 20:54:47,electronics,212.97,10.17,card,US,refunded
O013583,S01438,B10337,2026-06-17 20:55:16,fashion_vintage,73.19,11.87,card,CA,completed
O013584,S00331,B13377,2026-06-17 20:55:43,fashion_vintage,35.11,9.49,card,US,completed
O013585,S00157,B12789,2026-06-17 20:56:32,fashion_vintage,15.85,5.24,card,US,cancelled
O013586,S00752,B14555,2026-06-17 20:56:59,fashion_vintage,24.06,12.02,card,US,completed
O013587,S00844,B05354,2026-06-17 20:57:01,fashion_vintage,24.95,7.47,wallet,US,completed
O013588,S00192,B00695,2026-06-17 20:57:34,electronics,356.06,12.12,card,US,completed
O013589,S01738,B12691,2026-06-17 20:57:51,fashion_vintage,41.17,6.6,card,US,completed
O013590,S01516,B03546,2026-06-17 20:58:01,fashion_vintage,28.47,9.38,wallet,GB,completed
O013591,S01370,B03083,2026-06-17 20:58:40,fashion_vintage,16.03,9.41,card,US,completed
O013592,S01890,B01932,2026-06-17 21:00:01,cards_collectibles,114.38,9.0,card,US,completed
O013593,S00472,B02002,2026-06-17 21:00:16,cards_collectibles,29.08,5.75,card,US,completed
O013594,S00230,B00694,2026-06-17 21:00:41,fashion_vintage,71.88,9.25,wallet,US,completed
O013595,S01208,B02823,2026-06-17 21:01:29,fashion_vintage,18.34,6.01,card,US,completed
O013596,S01989,B04051,2026-06-17 21:02:05,fashion_vintage,29.54,11.16,wallet,AU,completed
O013597,S01245,B01840,2026-06-17 21:03:26,electronics,289.92,13.95,card,CA,completed
O013598,S00294,B00785,2026-06-17 21:03:37,fashion_vintage,25.02,8.41,wallet,US,completed
O013599,S00820,B03862,2026-06-17 21:06:03,electronics,155.52,10.0,card,US,completed
O013600,S01800,B11929,2026-06-17 21:06:03,fashion_vintage,16.45,11.15,wallet,US,completed
O013601,S00969,B02815,2026-06-17 21:06:14,cards_collectibles,55.36,5.2,bank,US,completed
O013602,S00564,B12492,2026-06-17 21:06:17,electronics,1004.92,15.91,wallet,US,completed
O013603,S00208,B12995,2026-06-17 21:07:13,fashion_vintage,20.91,4.32,card,US,completed
O013604,S00748,B01521,2026-06-17 21:11:39,electronics,329.22,13.81,wallet,US,completed
O013605,S01267,B02821,2026-06-17 21:13:18,fashion_vintage,36.95,8.6,wallet,US,completed
O013606,S00780,B03083,2026-06-17 21:14:14,fashion_vintage,32.39,6.83,card,US,completed
O013607,S01928,B07467,2026-06-17 21:14:50,fashion_vintage,23.47,7.13,wallet,US,completed
O013608,S01629,B10242,2026-06-17 21:14:50,fashion_vintage,17.45,9.2,card,US,completed
O013609,S00613,B13334,2026-06-17 21:14:54,fashion_vintage,70.66,8.11,card,US,completed
O013610,S01508,B11194,2026-06-17 21:17:35,sneakers_streetwear,107.18,5.93,bank,US,completed
O013611,S00775,B06124,2026-06-17 21:18:35,fashion_vintage,21.89,6.89,card,US,completed
O013612,S00377,B00653,2026-06-17 21:24:35,fashion_vintage,46.32,7.65,card,US,completed
O013613,S01914,B12301,2026-06-17 21:24:35,watches_jewelry_luxury,684.23,16.55,card,US,completed
O013614,S01891,B07382,2026-06-17 21:26:29,sneakers_streetwear,214.88,11.85,card,US,completed
O013615,S00137,B09927,2026-06-17 21:29:37,electronics,143.39,9.78,card,US,completed
O013616,S01203,B01379,2026-06-17 21:29:57,fashion_vintage,34.3,6.29,wallet,US,completed
O013617,S00617,B09867,2026-06-17 21:30:03,sneakers_streetwear,138.09,9.06,bank,US,completed
O013618,S01235,B01636,2026-06-17 21:30:05,fashion_vintage,15.41,8.25,wallet,US,completed
O013619,S01348,B05829,2026-06-17 21:30:34,fashion_vintage,31.69,6.11,card,US,completed
O013620,S01012,B05753,2026-06-17 21:31:07,sneakers_streetwear,294.22,11.05,card,US,completed
O013621,S01229,B07032,2026-06-17 21:32:33,electronics,117.41,10.11,card,US,completed
O013622,S00615,B04772,2026-06-17 21:32:57,fashion_vintage,18.3,10.6,card,US,completed
O013623,S00333,B06077,2026-06-17 21:33:40,sneakers_streetwear,85.02,4.91,card,US,completed
O013624,S01185,B03816,2026-06-17 21:34:09,fashion_vintage,34.36,6.68,wallet,US,completed
O013625,S00976,B04407,2026-06-17 21:36:43,fashion_vintage,23.79,8.15,wallet,US,completed
O013626,S01994,B04172,2026-06-17 21:36:55,cards_collectibles,317.52,14.63,card,US,completed
O013627,S00746,B00036,2026-06-17 21:37:02,fashion_vintage,60.94,7.07,card,US,completed
O013628,S01309,B14021,2026-06-17 21:37:06,fashion_vintage,15.12,10.07,wallet,US,completed
O013629,S01051,B12754,2026-06-17 21:37:45,fashion_vintage,30.72,8.94,card,US,completed
O013630,S00454,B12731,2026-06-17 21:38:08,sneakers_streetwear,171.55,13.43,card,US,completed
O013631,S01457,B00694,2026-06-17 21:41:20,watches_jewelry_luxury,362.18,14.8,card,US,completed
O013632,S01808,B12114,2026-06-17 21:41:33,fashion_vintage,49.18,11.52,card,GB,completed
O013633,S00081,B10377,2026-06-17 21:41:34,sneakers_streetwear,162.11,8.61,card,US,completed
O013634,S00649,B04459,2026-06-17 21:43:52,electronics,301.55,14.69,wallet,US,completed
O013635,S00802,B10182,2026-06-17 21:44:42,cards_collectibles,168.41,10.21,card,US,completed
O013636,S00124,B10094,2026-06-17 21:44:52,watches_jewelry_luxury,1101.73,20.76,card,GB,completed
O013637,S00081,B03083,2026-06-17 21:46:08,sneakers_streetwear,339.21,10.03,card,US,completed
O013638,S01223,B11292,2026-06-17 21:49:54,fashion_vintage,73.46,6.72,bank,CA,completed
O013639,S00016,B11100,2026-06-17 21:51:57,fashion_vintage,41.45,8.37,card,US,completed
O013640,S01180,B12433,2026-06-17 21:52:15,fashion_vintage,26.69,5.78,wallet,GB,completed
O013641,S00134,B10798,2026-06-17 21:53:48,fashion_vintage,61.98,5.47,wallet,CA,completed
O013642,S01111,B08372,2026-06-17 21:53:56,fashion_vintage,22.86,12.14,wallet,DE,completed
O013643,S00724,B07961,2026-06-17 21:54:11,fashion_vintage,21.74,11.29,wallet,US,completed
O013644,S00880,B13723,2026-06-17 21:55:56,electronics,163.32,7.29,card,US,completed
O013645,S01578,B00683,2026-06-17 21:56:30,fashion_vintage,61.53,8.9,wallet,US,completed
O013646,S00149,B10182,2026-06-17 21:57:33,fashion_vintage,17.38,8.31,wallet,US,completed
O013647,S00398,B10772,2026-06-17 21:57:35,fashion_vintage,21.89,10.66,card,US,completed
O013648,S01774,B03340,2026-06-17 21:57:49,sneakers_streetwear,97.4,8.26,card,US,completed
O013649,S00998,B11443,2026-06-17 22:00:41,sneakers_streetwear,126.94,9.34,card,US,completed
O013650,S01154,B13154,2026-06-17 22:03:54,fashion_vintage,55.35,5.18,card,CA,completed
O013651,S01240,B03613,2026-06-17 22:04:33,fashion_vintage,15.77,5.3,wallet,CA,completed
O013652,S00840,B04196,2026-06-17 22:05:51,fashion_vintage,756.67,11.63,bank,US,completed
O013653,S01943,B13217,2026-06-17 22:06:49,sneakers_streetwear,108.72,11.8,card,US,completed
O013654,S01221,B06669,2026-06-17 22:09:38,fashion_vintage,22.92,5.62,card,US,completed
O013655,S00217,B02769,2026-06-17 22:10:57,fashion_vintage,16.96,9.89,card,US,completed
O013656,S01429,B07521,2026-06-17 22:15:23,fashion_vintage,15.15,9.11,card,US,completed
O013657,S01012,B12552,2026-06-17 22:15:31,sneakers_streetwear,181.86,8.64,bank,US,completed
O013658,S01532,B00694,2026-06-17 22:15:49,fashion_vintage,22.03,4.45,card,GB,completed
