payout_id,seller_id,payout_ts,amount,payout_type,bank_account_id,payout_status
P005090,S01326,2026-06-29 09:00:00,588.91,scheduled,BA01730,paid
P005091,S00427,2026-06-29 09:00:00,46.99,scheduled,BA01973,paid
P005092,S00277,2026-06-29 09:00:00,2436.51,scheduled,BA02085,paid
P005093,S01049,2026-06-29 09:00:00,132.2,scheduled,BA00777,paid
P005094,S00107,2026-06-29 09:00:00,688.22,scheduled,BA01862,paid
P005095,S01805,2026-06-29 09:00:00,870.3,scheduled,BA01301,paid
P005096,S01913,2026-06-29 09:00:00,578.27,scheduled,BA00072,paid
P005097,S00551,2026-06-29 09:00:00,249.64,scheduled,BA02282,paid
P005098,S00298,2026-06-29 09:00:00,2543.75,scheduled,BA00900,paid
P005099,S01346,2026-06-29 09:00:00,121.55,scheduled,BA01303,paid
P005100,S00482,2026-06-29 09:00:00,416.45,scheduled,BA00898,paid
P005101,S01930,2026-06-29 09:00:00,155.06,scheduled,BA00780,paid
P005102,S00527,2026-06-29 09:00:00,19.62,scheduled,BA02284,paid
P005103,S01270,2026-06-29 09:00:00,314.39,scheduled,BA02351,paid
P005104,S01243,2026-06-29 09:00:00,143.09,scheduled,BA01370,paid
P005105,S01792,2026-06-29 09:00:00,518.26,scheduled,BA01729,paid
P005106,S01164,2026-06-29 09:00:00,16.12,scheduled,BA01863,paid
P005107,S01204,2026-06-29 09:00:00,151.06,scheduled,BA02227,paid
P005108,S00528,2026-06-29 09:00:00,51.2,scheduled,BA00341,paid
P005109,S01403,2026-06-29 09:00:00,106.17,scheduled,BA00852,reversed
P005110,S01235,2026-06-29 09:00:00,82.13,scheduled,BA02063,paid
P005111,S00751,2026-06-29 09:00:00,53.69,scheduled,BA00383,paid
P005112,S00451,2026-06-29 09:00:00,95.65,scheduled,BA00815,paid
P005113,S01276,2026-06-29 09:00:00,73.02,scheduled,BA00067,paid
P005114,S00613,2026-06-29 09:00:00,142.12,scheduled,BA01799,paid
P005115,S01251,2026-06-29 09:00:00,880.99,scheduled,BA01649,paid
P005116,S00342,2026-06-29 09:00:00,728.07,scheduled,BA00899,paid
P005117,S01838,2026-06-29 09:00:00,624.4,scheduled,BA01894,paid
P005118,S00374,2026-06-29 09:00:00,592.09,scheduled,BA01130,paid
P005119,S00027,2026-06-29 09:00:00,121.99,scheduled,BA01350,paid
P005120,S01294,2026-06-29 09:00:00,153.96,scheduled,BA02313,paid
P005121,S00816,2026-06-29 09:00:00,133.46,scheduled,BA01810,paid
P005122,S00930,2026-06-29 09:00:00,195.42,scheduled,BA00905,paid
P005123,S01857,2026-06-29 09:00:00,101.82,scheduled,BA02059,paid
P005124,S01481,2026-06-29 09:00:00,67.77,scheduled,BA01118,paid
P005125,S01137,2026-06-29 09:00:00,243.16,scheduled,BA01896,paid
P005126,S01388,2026-06-29 09:00:00,511.97,scheduled,BA00850,paid
P005127,S01262,2026-06-29 09:00:00,40.63,scheduled,BA01646,paid
P005128,S00083,2026-06-29 09:00:00,87.31,scheduled,BA00381,paid
P005129,S00145,2026-06-29 09:00:00,43.96,scheduled,BA01374,paid
P005130,S01488,2026-06-29 09:00:00,123.1,scheduled,BA00361,paid
P005131,S01096,2026-06-29 09:00:00,98.84,scheduled,BA00908,paid
P005132,S01960,2026-06-29 09:00:00,387.97,scheduled,BA02205,paid
P005133,S01389,2026-06-29 09:00:00,47.9,scheduled,BA02307,paid
P005134,S01842,2026-06-29 09:00:00,272.5,scheduled,BA01298,paid
P005135,S01834,2026-06-29 09:00:00,269.08,scheduled,BA00079,paid
P005136,S00431,2026-06-29 09:00:00,157.16,scheduled,BA00773,paid
P005137,S01102,2026-06-29 09:00:00,43.89,scheduled,BA02114,paid
P005138,S00273,2026-06-29 09:00:00,87.86,scheduled,BA00077,paid
P005139,S00734,2026-06-29 09:00:00,888.1,scheduled,BA00774,paid
P005140,S01368,2026-06-29 09:00:00,490.38,scheduled,BA00901,paid
P005141,S00859,2026-06-29 09:00:00,106.7,scheduled,BA01688,paid
P005142,S00629,2026-06-29 09:00:00,91.85,scheduled,BA00073,paid
P005143,S00545,2026-06-29 09:00:00,270.5,scheduled,BA01714,paid
P005144,S01894,2026-06-29 09:00:00,277.5,scheduled,BA00775,paid
P005145,S00691,2026-06-29 09:00:00,117.16,scheduled,BA00407,paid
P005146,S01690,2026-06-29 09:00:00,87.55,scheduled,BA02305,paid
P005147,S00763,2026-06-29 09:00:00,122.96,scheduled,BA01960,paid
P005148,S00467,2026-06-29 09:00:00,156.74,scheduled,BA00904,paid
P005148,S00467,2026-06-29 09:00:00,156.74,scheduled,BA00904,paid
P005149,S00682,2026-06-29 09:00:00,589.53,scheduled,BA00338,paid
P005150,S00167,2026-06-29 09:00:00,18.07,scheduled,BA00578,paid
P005151,S00011,2026-06-29 09:00:00,480.25,scheduled,BA01119,paid
P005152,S01771,2026-06-29 09:00:00,323.55,scheduled,BA01731,paid
P005153,S00100,2026-06-29 09:00:00,25.93,scheduled,BA01689,paid
P005154,S01531,2026-06-29 09:00:00,162.29,scheduled,BA01300,paid
P005155,S00418,2026-06-29 09:00:00,43.96,scheduled,BA01152,paid
P005156,S01484,2026-06-29 09:00:00,141.42,scheduled,BA02060,paid
P005157,S00665,2026-06-29 09:00:00,310.52,scheduled,BA01120,paid
P005158,S00882,2026-06-29 09:00:00,174.94,scheduled,BA01652,paid
P005159,S01571,2026-06-29 09:00:00,4239.47,scheduled,BA00022,paid
P005160,S01977,2026-06-29 09:00:00,195.14,scheduled,BA01367,paid
P005161,S00652,2026-06-29 09:00:00,18.26,scheduled,BA01864,paid
P005162,S00567,2026-06-29 09:00:00,1269.39,scheduled,BA01870,paid
P005163,S01290,2026-06-29 09:00:00,104.97,scheduled,BA00891,paid
P005164,S01279,2026-06-29 09:00:00,20.8,scheduled,BA00056,paid
P005165,S01826,2026-06-29 09:00:00,1329.85,scheduled,BA01715,paid
P005166,S01319,2026-06-29 09:00:00,240.68,scheduled,BA01309,paid
P005167,S01175,2026-06-29 09:00:00,59.01,scheduled,BA00574,paid
P005168,S00898,2026-06-29 09:00:00,93.4,scheduled,BA00784,paid
P005169,S00310,2026-06-29 09:00:00,278.12,scheduled,BA01727,paid
P005170,S00156,2026-06-29 09:00:00,201.23,scheduled,BA01353,paid
P005171,S00389,2026-06-29 09:00:00,426.49,scheduled,BA00344,paid
P005172,S01002,2026-06-29 09:00:00,34.36,scheduled,BA01969,paid
P005173,S00054,2026-06-29 09:00:00,2948.0,scheduled,BA00239,paid
P005174,S00152,2026-06-29 09:00:00,539.84,scheduled,BA01495,paid
P005175,S01344,2026-06-29 09:00:00,258.75,scheduled,BA00023,paid
P005176,S01691,2026-06-29 09:00:00,440.52,scheduled,BA02287,paid
P005177,S00025,2026-06-29 09:00:00,278.34,scheduled,BA00893,paid
P005178,S01670,2026-06-29 09:00:00,396.24,scheduled,BA01310,paid
P005179,S01160,2026-06-29 09:00:00,179.13,scheduled,BA00359,paid
P005180,S01431,2026-06-29 09:00:00,1094.9,scheduled,BA01122,paid
P005181,S00390,2026-06-29 09:00:00,225.29,scheduled,BA00889,paid
P005182,S01578,2026-06-29 09:00:00,336.65,scheduled,BA00786,paid
P005183,S01647,2026-06-29 09:00:00,201.48,scheduled,BA00345,paid
P005184,S00986,2026-06-29 09:00:00,37.7,scheduled,BA02311,paid
P005185,S01221,2026-06-29 09:00:00,81.58,scheduled,BA01366,paid
P005186,S01945,2026-06-29 09:00:00,21.72,scheduled,BA01882,paid
P005187,S01504,2026-06-29 09:00:00,124.36,scheduled,BA02109,paid
P005188,S00799,2026-06-29 09:00:00,329.44,scheduled,BA02067,paid
P005189,S00507,2026-06-29 09:00:00,470.97,scheduled,BA01481,paid
P005190,S00117,2026-06-29 09:00:00,481.19,scheduled,BA00053,paid
P005191,S01611,2026-06-29 09:00:00,3237.03,scheduled,BA01494,paid
P005192,S01207,2026-06-29 09:00:00,14.4,scheduled,BA01726,paid
P005193,S00320,2026-06-29 09:00:00,184.52,scheduled,BA00401,paid
P005194,S01682,2026-06-29 09:00:00,54.85,scheduled,BA00785,paid
P005195,S01313,2026-06-29 09:00:00,4532.01,scheduled,BA01657,paid
P005196,S00750,2026-06-29 09:00:00,430.8,scheduled,BA00252,paid
P005197,S01506,2026-06-29 09:00:00,71.36,scheduled,BA00384,paid
P005198,S00659,2026-06-29 09:00:00,233.62,scheduled,BA02208,paid
P005199,S00541,2026-06-29 09:00:00,95.67,scheduled,BA01147,paid
P005200,S00994,2026-06-29 09:00:00,962.42,scheduled,BA01121,paid
P005201,S00836,2026-06-29 09:00:00,77.51,scheduled,BA02082,paid
P005202,S00645,2026-06-29 09:00:00,114.29,scheduled,BA00854,paid
P005203,S01186,2026-06-29 09:00:00,1255.14,scheduled,BA01304,paid
P005204,S01086,2026-06-29 09:00:00,43.19,scheduled,BA00567,paid
P005205,S00815,2026-06-29 09:00:00,89.22,scheduled,BA00896,paid
P005206,S00630,2026-06-29 09:00:00,271.22,scheduled,BA02312,paid
P005207,S00622,2026-06-29 09:00:00,268.88,scheduled,BA01308,paid
P005208,S01426,2026-06-29 09:00:00,76.23,scheduled,BA00781,paid
P005209,S00429,2026-06-29 09:00:00,109.01,scheduled,BA00248,paid
P005210,S00952,2026-06-29 09:00:00,672.5,scheduled,BA00404,paid
P005211,S01073,2026-06-29 09:00:00,19.09,scheduled,BA02359,paid
P005212,S01569,2026-06-29 09:00:00,142.22,scheduled,BA02111,paid
P005213,S00014,2026-06-29 09:00:00,113.06,scheduled,BA00065,paid
P005214,S00259,2026-06-29 09:00:00,820.64,scheduled,BA00897,paid
P005215,S00031,2026-06-29 09:00:00,1003.51,scheduled,BA01332,paid
P005216,S00670,2026-06-29 09:00:00,643.04,scheduled,BA01480,paid
P005217,S01139,2026-06-29 09:00:00,214.72,scheduled,BA01891,paid
P005218,S00522,2026-06-29 09:00:00,185.57,scheduled,BA00814,paid
P005219,S00300,2026-06-29 09:00:00,177.93,scheduled,BA00403,paid
P005220,S00931,2026-06-29 09:00:00,55.37,scheduled,BA02098,paid
P005221,S01323,2026-06-29 09:00:00,557.74,scheduled,BA02134,paid
P005222,S00674,2026-06-29 09:00:00,2179.49,scheduled,BA00060,paid
P005223,S00126,2026-06-29 09:00:00,195.76,scheduled,BA00783,paid
P005224,S01814,2026-06-29 09:00:00,264.33,scheduled,BA01368,paid
P005225,S00565,2026-06-29 09:00:00,101.19,scheduled,BA01654,paid
P005226,S00333,2026-06-29 09:00:00,84.67,scheduled,BA01961,paid
P005227,S01922,2026-06-29 09:00:00,858.97,scheduled,BA02110,paid
P005228,S00640,2026-06-29 09:00:00,1623.51,scheduled,BA01141,paid
P005229,S01105,2026-06-29 09:00:00,218.65,scheduled,BA00343,paid
P005230,S01737,2026-06-29 09:00:00,87.37,scheduled,BA00894,paid
P005231,S00318,2026-06-29 09:00:00,215.12,scheduled,BA01653,paid
P005232,S01848,2026-06-29 09:00:00,682.81,scheduled,BA01352,paid
P005233,S01440,2026-06-29 09:00:00,119.51,scheduled,BA01972,paid
P005234,S00169,2026-06-29 09:00:00,397.1,scheduled,BA02222,paid
P005235,S01370,2026-06-29 09:00:00,58.2,scheduled,BA01331,paid
P005236,S01696,2026-06-29 09:00:00,376.53,scheduled,BA00782,paid
P005237,S01627,2026-06-29 09:00:00,60.52,scheduled,BA00848,paid
P005238,S00364,2026-06-29 09:00:00,216.0,scheduled,BA00409,paid
P005239,S01286,2026-06-29 09:00:00,38.23,scheduled,BA02371,paid
P005240,S00274,2026-06-29 09:00:00,504.56,scheduled,BA01274,paid
P005241,S01947,2026-06-29 09:00:00,15.43,scheduled,BA00604,paid
P005242,S00586,2026-06-29 09:00:00,71.04,scheduled,BA01029,paid
P005243,S01052,2026-06-29 09:00:00,27.94,scheduled,BA00652,paid
P005244,S01852,2026-06-29 09:00:00,668.62,scheduled,BA00494,paid
P005245,S00846,2026-06-29 09:00:00,151.53,scheduled,BA00292,paid
P005246,S00973,2026-06-29 09:00:00,267.79,scheduled,BA01771,paid
P005247,S00681,2026-06-29 09:00:00,350.24,scheduled,BA01786,paid
P005248,S01822,2026-06-29 09:00:00,198.84,scheduled,BA02248,paid
P005249,S00454,2026-06-29 09:00:00,8736.37,scheduled,BA00191,paid
P005250,S00828,2026-06-29 09:00:00,87.34,scheduled,BA01030,paid
P005251,S00634,2026-06-29 09:00:00,1091.75,scheduled,BA02011,paid
P005252,S00791,2026-06-29 09:00:00,123.92,scheduled,BA01989,paid
P005253,S00830,2026-06-29 09:00:00,249.96,scheduled,BA01555,paid
P005254,S00953,2026-06-29 09:00:00,117.48,scheduled,BA00651,paid
P005255,S00458,2026-06-29 09:00:00,141.72,scheduled,BA01078,paid
P005256,S01246,2026-06-29 09:00:00,84.44,scheduled,BA01554,paid
P005257,S00045,2026-06-29 09:00:00,360.54,scheduled,BA01433,paid
P005258,S00717,2026-06-29 09:00:00,866.01,scheduled,BA00528,paid
P005259,S00136,2026-06-29 09:00:00,105.1,scheduled,BA02170,paid
P005260,S00219,2026-06-29 09:00:00,154.35,scheduled,BA01432,paid
P005261,S01969,2026-06-29 09:00:00,24.9,scheduled,BA00271,paid
P005262,S00312,2026-06-29 09:00:00,134.66,scheduled,BA01212,paid
P005263,S00783,2026-06-29 09:00:00,8634.64,scheduled,BA00189,paid
P005264,S00218,2026-06-29 09:00:00,469.52,scheduled,BA00656,paid
P005265,S01843,2026-06-29 09:00:00,145.08,scheduled,BA01213,paid
P005266,S01421,2026-06-29 09:00:00,72.83,scheduled,BA01833,paid
P005267,S00377,2026-06-29 09:00:00,212.42,scheduled,BA02014,paid
P005268,S01533,2026-06-29 09:00:00,140.26,scheduled,BA00490,paid
P005269,S00308,2026-06-29 09:00:00,346.32,scheduled,BA02168,paid
P005270,S00325,2026-06-29 09:00:00,9298.22,scheduled,BA00187,paid
P005271,S01629,2026-06-29 09:00:00,97.13,scheduled,BA01174,paid
P005272,S00581,2026-06-29 09:00:00,700.78,scheduled,BA01026,paid
P005273,S00282,2026-06-29 09:00:00,685.77,scheduled,BA00497,paid
P005274,S00471,2026-06-29 09:00:00,573.73,scheduled,BA01770,paid
P005275,S01889,2026-06-29 09:00:00,112.81,scheduled,BA00654,paid
P005276,S01198,2026-06-29 09:00:00,188.22,scheduled,BA00293,paid
P005277,S00856,2026-06-29 09:00:00,735.17,scheduled,BA01560,paid
P005278,S00016,2026-06-29 09:00:00,181.42,scheduled,BA01431,paid
P005279,S01701,2026-06-29 09:00:00,130.66,scheduled,BA01559,paid
P005280,S00540,2026-06-29 09:00:00,1106.68,scheduled,BA01949,paid
P005281,S00874,2026-06-29 09:00:00,91.27,scheduled,BA01522,paid
P005282,S01707,2026-06-29 09:00:00,866.58,scheduled,BA00653,paid
P005283,S01962,2026-06-29 09:00:00,88.35,scheduled,BA01933,paid
P005284,S00038,2026-06-29 09:00:00,638.55,scheduled,BA02013,paid
P005285,S00693,2026-06-29 09:00:00,40.02,scheduled,BA01025,paid
P005286,S00247,2026-06-29 09:00:00,717.01,scheduled,BA00218,paid
P005287,S00477,2026-06-29 09:00:00,173.05,scheduled,BA01831,paid
P005288,S00112,2026-06-29 09:00:00,135.96,scheduled,BA00646,paid
P005289,S01464,2026-06-29 09:00:00,215.58,scheduled,BA01830,paid
P005290,S01456,2026-06-29 09:00:00,511.17,scheduled,BA01938,paid
P005291,S01417,2026-06-29 09:00:00,111.93,scheduled,BA02172,paid
P005292,S00560,2026-06-29 09:00:00,9159.41,scheduled,BA00194,paid
P005293,S01600,2026-06-29 09:00:00,371.82,scheduled,BA01548,paid
P005294,S00006,2026-06-29 09:00:00,76.29,scheduled,BA01205,paid
P005295,S01653,2026-06-29 09:00:00,857.9,scheduled,BA01038,paid
P005296,S00739,2026-06-29 09:00:00,13.48,scheduled,BA00645,paid
P005297,S01762,2026-06-29 09:00:00,170.91,scheduled,BA02193,paid
P005298,S00303,2026-06-29 09:00:00,669.95,scheduled,BA01437,paid
P005299,S01485,2026-06-29 09:00:00,249.51,scheduled,BA01547,paid
P005300,S00784,2026-06-29 09:00:00,32.75,scheduled,BA01204,paid
P005301,S01174,2026-06-29 09:00:00,38.24,scheduled,BA02246,paid
P005302,S00121,2026-06-29 09:00:00,50.64,scheduled,BA00217,paid
P005303,S00881,2026-06-29 09:00:00,81.99,scheduled,BA01039,paid
P005304,S01808,2026-06-29 09:00:00,154.69,scheduled,BA00644,paid
P005305,S01112,2026-06-29 09:00:00,393.72,scheduled,BA00501,paid
P005306,S00077,2026-06-29 09:00:00,15369.63,scheduled,BA00196,paid
P005307,S01287,2026-06-29 09:00:00,45.08,scheduled,BA01036,paid
P005308,S00354,2026-06-29 09:00:00,471.79,scheduled,BA02334,paid
P005309,S00139,2026-06-29 09:00:00,124.81,scheduled,BA01035,paid
P005310,S01277,2026-06-29 09:00:00,38.58,scheduled,BA02378,paid
P005311,S00209,2026-06-29 09:00:00,8111.25,scheduled,BA00192,paid
P005312,S00602,2026-06-29 09:00:00,114.48,scheduled,BA01773,paid
P005313,S01367,2026-06-29 09:00:00,367.76,scheduled,BA01553,paid
P005314,S00765,2026-06-29 09:00:00,120.36,scheduled,BA01032,paid
P005315,S00773,2026-06-29 09:00:00,1171.08,scheduled,BA01934,paid
P005316,S01632,2026-06-29 09:00:00,215.42,scheduled,BA01209,paid
P005317,S01179,2026-06-29 09:00:00,250.27,scheduled,BA02247,paid
P005318,S01358,2026-06-29 09:00:00,96.12,scheduled,BA00291,paid
P005319,S01027,2026-06-29 09:00:00,120.78,scheduled,BA00498,paid
P005320,S00490,2026-06-29 09:00:00,41.51,scheduled,BA00650,paid
P005321,S01709,2026-06-29 09:00:00,23.26,scheduled,BA01819,paid
P005322,S01538,2026-06-29 09:00:00,26.72,scheduled,BA01434,paid
P005323,S01986,2026-06-29 09:00:00,8183.57,scheduled,BA00193,paid
P005324,S01610,2026-06-29 09:00:00,33.98,scheduled,BA01034,paid
P005325,S01769,2026-06-29 09:00:00,662.16,scheduled,BA00648,paid
P005326,S00015,2026-06-29 09:00:00,120.4,scheduled,BA00605,paid
P005327,S01607,2026-06-29 09:00:00,347.64,scheduled,BA02235,paid
P005328,S01000,2026-06-29 09:00:00,325.15,scheduled,BA01436,paid
P005329,S01355,2026-06-29 09:00:00,71.04,scheduled,BA00290,paid
P005330,S00283,2026-06-29 09:00:00,154.92,scheduled,BA01774,paid
P005331,S00297,2026-06-29 09:00:00,533.61,scheduled,BA01033,paid
P005332,S01596,2026-06-29 09:00:00,423.13,scheduled,BA02332,paid
P005333,S00460,2026-06-29 09:00:00,896.93,scheduled,BA01932,paid
P005334,S01885,2026-06-29 09:00:00,89.35,scheduled,BA00294,paid
P005335,S01494,2026-06-29 09:00:00,75.93,scheduled,BA02162,paid
P005336,S00549,2026-06-29 09:00:00,819.43,scheduled,BA01014,paid
P005337,S01657,2026-06-29 09:00:00,362.78,scheduled,BA00481,paid
P005338,S00992,2026-06-29 09:00:00,71.15,scheduled,BA01223,paid
P005339,S00771,2026-06-29 09:00:00,8936.93,scheduled,BA00180,paid
P005340,S00213,2026-06-29 09:00:00,159.29,scheduled,BA01765,paid
P005341,S00193,2026-06-29 09:00:00,1432.8,scheduled,BA02018,paid
P005342,S01618,2026-06-29 09:00:00,71.1,scheduled,BA00671,paid
P005343,S00435,2026-06-29 09:00:00,78.87,scheduled,BA00531,paid
P005344,S01574,2026-06-29 09:00:00,277.47,scheduled,BA02234,paid
P005345,S00672,2026-06-29 09:00:00,65.6,scheduled,BA01568,paid
P005346,S01116,2026-06-29 09:00:00,36.12,scheduled,BA01427,paid
P005347,S01153,2026-06-29 09:00:00,1349.84,scheduled,BA00670,paid
P005348,S01888,2026-06-29 09:00:00,51.46,scheduled,BA00298,paid
P005349,S00399,2026-06-29 09:00:00,359.74,scheduled,BA01016,paid
P005350,S01436,2026-06-29 09:00:00,46.75,scheduled,BA02164,paid
P005351,S01478,2026-06-29 09:00:00,17.24,scheduled,BA00601,paid
P005352,S01101,2026-06-29 09:00:00,27.71,scheduled,BA00669,paid
P005353,S01050,2026-06-29 09:00:00,152.16,scheduled,BA01171,paid
P005354,S01113,2026-06-29 09:00:00,1214.21,scheduled,BA01083,paid
P005354,S01113,2026-06-29 09:00:00,1214.21,scheduled,BA01083,paid
P005355,S01053,2026-06-29 09:00:00,90.31,scheduled,BA00672,paid
P005356,S01454,2026-06-29 09:00:00,59.62,scheduled,BA01835,paid
P005357,S00464,2026-06-29 09:00:00,141.42,scheduled,BA02251,paid
P005358,S01399,2026-06-29 09:00:00,28.49,scheduled,BA01011,paid
P005359,S01042,2026-06-29 09:00:00,75.48,scheduled,BA01764,paid
P005360,S00517,2026-06-29 09:00:00,196.86,scheduled,BA01926,paid
P005361,S01517,2026-06-29 09:00:00,931.52,scheduled,BA02330,paid
P005362,S01864,2026-06-29 09:00:00,179.23,scheduled,BA02020,paid
P005363,S00929,2026-06-29 09:00:00,25.24,scheduled,BA01425,paid
P005364,S00447,2026-06-29 09:00:00,55.4,scheduled,BA00479,paid
P005365,S00731,2026-06-29 09:00:00,69.26,scheduled,BA01170,paid
P005366,S00242,2026-06-29 09:00:00,77.75,scheduled,BA00599,paid
P005367,S01254,2026-06-29 09:00:00,136.39,scheduled,BA00482,paid
P005368,S01993,2026-06-29 09:00:00,886.68,scheduled,BA01225,paid
P005369,S00497,2026-06-29 09:00:00,19.98,scheduled,BA01013,paid
P005370,S01964,2026-06-29 09:00:00,576.87,scheduled,BA00673,paid
P005371,S00080,2026-06-29 09:00:00,20.1,scheduled,BA01986,paid
P005372,S01031,2026-06-29 09:00:00,9227.55,scheduled,BA00178,paid
P005373,S01291,2026-06-29 09:00:00,52.62,scheduled,BA00480,paid
P005374,S01118,2026-06-29 09:00:00,62.0,scheduled,BA01570,paid
P005375,S00146,2026-06-29 09:00:00,157.19,scheduled,BA01426,paid
P005376,S00644,2026-06-29 09:00:00,296.31,scheduled,BA00269,paid
P005377,S01568,2026-06-29 09:00:00,106.85,scheduled,BA01928,paid
P005378,S00072,2026-06-29 09:00:00,598.99,scheduled,BA02367,paid
P005379,S01614,2026-06-29 09:00:00,5204.27,scheduled,BA01221,paid
P005380,S01817,2026-06-29 09:00:00,5207.4,scheduled,BA01017,paid
P005381,S01051,2026-06-29 09:00:00,162.4,scheduled,BA02017,paid
P005382,S00229,2026-06-29 09:00:00,42.07,scheduled,BA00219,paid
P005383,S01085,2026-06-29 09:00:00,96.41,scheduled,BA00485,paid
P005384,S01673,2026-06-29 09:00:00,9174.61,scheduled,BA00185,paid
P005385,S01603,2026-06-29 09:00:00,271.88,scheduled,BA01022,paid
P005386,S01258,2026-06-29 09:00:00,649.86,scheduled,BA01429,paid
P005387,S00511,2026-06-29 09:00:00,86.79,scheduled,BA00295,paid
P005388,S00578,06/29/2026 09:00,113.63,scheduled,BA02015,paid
P005389,S01790,2026-06-29 09:00:00,15.75,scheduled,BA01564,paid
P005390,S00599,2026-06-29 09:00:00,37.53,scheduled,BA02166,paid
P005391,S00886,2026-06-29 09:00:00,61.96,scheduled,BA00530,paid
P005392,S00995,2026-06-29 09:00:00,754.32,scheduled,BA02249,paid
P005393,S00105,2026-06-29 09:00:00,574.91,scheduled,BA00270,paid
P005394,S01029,2026-06-29 09:00:00,17.64,scheduled,BA00486,paid
P005395,S00434,2026-06-29 09:00:00,606.58,scheduled,BA01023,paid
P005396,S00133,2026-06-29 09:00:00,496.65,scheduled,BA01462,paid
P005397,S01308,2026-06-29 09:00:00,2191.78,scheduled,BA00658,paid
P005398,S00449,2026-06-29 09:00:00,,scheduled,BA01079,paid
P005399,S00591,2026-06-29 09:00:00,8446.02,scheduled,BA00186,paid
P005400,S01185,2026-06-29 09:00:00,299.52,scheduled,BA01768,paid
P005401,S01987,2026-06-29 09:00:00,412.12,scheduled,BA01562,paid
P005402,S00269,2026-06-29 09:00:00,97.19,scheduled,BA00603,paid
P005403,S01170,2026-06-29 09:00:00,1214.85,scheduled,BA01175,paid
P005404,S01717,2026-06-29 09:00:00,101.81,scheduled,BA01021,paid
P005405,S00420,2026-06-29 09:00:00,71.83,scheduled,BA01218,paid
P005406,S00313,2026-06-29 09:00:00,585.07,scheduled,BA01220,paid
P005407,S01012,2026-06-29 09:00:00,8641.88,scheduled,BA00181,paid
P005408,S01335,2026-06-29 09:00:00,303.24,scheduled,BA00667,paid
P005409,S01949,2026-06-29 09:00:00,490.38,scheduled,BA00297,paid
P005410,S00237,2026-06-29 09:00:00,88.92,scheduled,BA02331,paid
P005411,S01134,2026-06-29 09:00:00,64.16,scheduled,BA01766,paid
P005412,S01350,2026-06-29 09:00:00,481.36,scheduled,BA00665,paid
P005413,S01483,2026-06-29 09:00:00,35.09,scheduled,BA01767,paid
P005414,S00597,2026-06-29 09:00:00,309.13,scheduled,BA02345,paid
P005415,S00876,2026-06-29 09:00:00,3823.71,scheduled,BA00296,paid
P005416,S01066,2026-06-29 09:00:00,199.48,scheduled,BA02250,paid
P005417,S01846,2026-06-29 09:00:00,456.62,scheduled,BA01929,paid
